ZigZag, ID, x0, y0, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, a0, a1, a2, a3, a4, a5, a6, a7
11, 008A1, 2474, 1208, 2449, 1225, 2452, 1243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00282, -1, -1, -1, -1, -1, -1, -1
11, 008A1, 2433, 1264, 2453, 1249, 2449, 1230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0068, -1, -1, -1, -1, -1, -1, -1
11, 008A1, 2434, 1264, 2454, 1250, 2473, 1262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96755, -1, -1, -1, -1, -1, -1, -1
11, 008A1, 2503, 1249, 2476, 1263, 2459, 1252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08894, -1, -1, -1, -1, -1, -1, -1
11, 008A1, 2502, 1250, 2478, 1263, 2480, 1284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97227, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 1638, 1246, 1657, 1231, 1658, 1214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29784, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 1638, 1245, 1655, 1234, 1672, 1241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17668, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 1704, 1225, 1688, 1245, 1672, 1241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00056, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 1704, 1226, 1689, 1244, 1693, 1258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16855, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 1749, 1253, 1730, 1279, 1711, 1271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80335, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 1749, 1254, 1732, 1278, 1734, 1292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3834, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 1790, 1296, 1767, 1310, 1740, 1296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11645, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 1792, 1296, 1766, 1311, 1766, 1330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09407, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 2808, 1177, 2785, 1174, 2775, 1193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92557, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 2803, 1231, 2775, 1225, 2771, 1204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97011, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 2804, 1232, 2774, 1226, 2764, 1245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85788, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 2729, 1265, 2756, 1260, 2762, 1244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11268, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 2728, 1265, 2757, 1261, 2765, 1281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81424, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 2797, 1282, 2766, 1282, 2758, 1265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01064, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 2796, 1282, 2765, 1282, 2761, 1300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78947, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 2735, 1313, 2758, 1312, 2763, 1295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9003, -1, -1, -1, -1, -1, -1, -1
11, 009A3, 2802, 1328, 2773, 1332, 2762, 1317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06648, -1, -1, -1, -1, -1, -1, -1
11, 010A2, 2313, 1158, 2289, 1179, 2296, 1193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82598, -1, -1, -1, -1, -1, -1, -1
11, 010A2, 2276, 1226, 2300, 1209, 2294, 1194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80659, -1, -1, -1, -1, -1, -1, -1
11, 010A2, 2338, 1183, 2309, 1211, 2316, 1226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90203, -1, -1, -1, -1, -1, -1, -1
11, 010A2, 2336, 1185, 2309, 1209, 2302, 1208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27305, -1, -1, -1, -1, -1, -1, -1
11, 010A2, 2301, 1266, 2327, 1244, 2320, 1230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80941, -1, -1, -1, -1, -1, -1, -1
11, 010A2, 2394, 1257, 2358, 1275, 2345, 1262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89255, -1, -1, -1, -1, -1, -1, -1
11, 010A2, 2328, 1303, 2357, 1287, 2357, 1276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07496, -1, -1, -1, -1, -1, -1, -1
11, 010A2, 2328, 1303, 2357, 1288, 2367, 1307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57793, -1, -1, -1, -1, -1, -1, -1
11, 010A2, 2366, 1218, 2337, 1239, 2322, 1234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1931, -1, -1, -1, -1, -1, -1, -1
11, 010A2, 2366, 1219, 2336, 1239, 2340, 1251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83705, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2165, 1231, 2192, 1214, 2187, 1194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88774, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2165, 1231, 2192, 1215, 2206, 1219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32834, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2233, 1201, 2206, 1218, 2192, 1215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36858, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2233, 1202, 2207, 1219, 2213, 1239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85841, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2195, 1269, 2215, 1250, 2210, 1234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02767, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2195, 1269, 2215, 1251, 2229, 1255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13048, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2260, 1236, 2241, 1259, 2230, 1255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91247, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2261, 1237, 2241, 1259, 2244, 1274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20638, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2226, 1303, 2247, 1285, 2244, 1271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06833, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2226, 1303, 2246, 1285, 2267, 1292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08703, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2294, 1270, 2272, 1292, 2254, 1287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08525, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2293, 1271, 2272, 1292, 2276, 1307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09559, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2260, 1336, 2278, 1320, 2276, 1309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11759, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2260, 1336, 2279, 1320, 2294, 1325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11995, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2324, 1310, 2306, 1329, 2293, 1324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.962, -1, -1, -1, -1, -1, -1, -1
11, 020A2, 2323, 1313, 2307, 1329, 2311, 1349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1588, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2276, 1183, 2297, 1172, 2297, 1151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05331, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2277, 1182, 2297, 1173, 2307, 1178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25509, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2338, 1168, 2317, 1184, 2308, 1178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90251, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2338, 1168, 2318, 1184, 2320, 1199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11299, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2304, 1224, 2322, 1210, 2320, 1194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10748, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2306, 1225, 2323, 1212, 2338, 1217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.167, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2370, 1206, 2354, 1226, 2341, 1219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7516, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2370, 1207, 2353, 1226, 2354, 1237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32103, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2334, 1260, 2352, 1244, 2351, 1232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2143, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2336, 1260, 2354, 1246, 2369, 1254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99059, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2410, 1242, 2389, 1263, 2370, 1254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91382, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2409, 1244, 2388, 1263, 2388, 1277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30624, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2363, 1297, 2383, 1279, 2383, 1266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30361, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2402, 1325, 2414, 1304, 2404, 1290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0022, -1, -1, -1, -1, -1, -1, -1
11, 020B1, 2446, 1273, 2428, 1300, 2414, 1300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1588, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2091, 1337, 2068, 1351, 2050, 1344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22391, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2092, 1337, 2069, 1349, 2070, 1370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0041, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2118, 1379, 2110, 1391, 2087, 1391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1588, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2106, 1439, 2120, 1422, 2112, 1403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05415, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2163, 1404, 2152, 1425, 2126, 1423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97654, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2164, 1405, 2151, 1425, 2159, 1440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07526, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2147, 1470, 2160, 1445, 2154, 1430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28157, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2202, 1469, 2195, 1450, 2174, 1446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11201, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2203, 1471, 2196, 1449, 2206, 1432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30182, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2251, 1451, 2243, 1429, 2212, 1428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95181, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2250, 1450, 2244, 1429, 2250, 1417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39965, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2316, 1365, 2299, 1382, 2275, 1376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11122, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2316, 1366, 2299, 1382, 2302, 1397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12851, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2356, 1401, 2337, 1420, 2313, 1413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0724, -1, -1, -1, -1, -1, -1, -1
11, 033A3, 2354, 1402, 2337, 1421, 2341, 1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19302, -1, -1, -1, -1, -1, -1, -1
11, 035A3, 2088, 1091, 2071, 1103, 2051, 1089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9162, -1, -1, -1, -1, -1, -1, -1
11, 035A3, 2088, 1091, 2073, 1104, 2071, 1125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37984, -1, -1, -1, -1, -1, -1, -1
11, 035A3, 2114, 1148, 2089, 1152, 2077, 1141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24099, -1, -1, -1, -1, -1, -1, -1
11, 035A3, 2113, 1146, 2089, 1153, 2085, 1165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17634, -1, -1, -1, -1, -1, -1, -1
11, 035A3, 2139, 1178, 2123, 1204, 2097, 1198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89565, -1, -1, -1, -1, -1, -1, -1
11, 035A3, 2139, 1180, 2123, 1204, 2133, 1224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08994, -1, -1, -1, -1, -1, -1, -1
11, 035A3, 2169, 1225, 2141, 1237, 2133, 1224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71756, -1, -1, -1, -1, -1, -1, -1
11, 035A3, 2166, 1226, 2144, 1238, 2152, 1256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65192, -1, -1, -1, -1, -1, -1, -1
11, 035A3, 2229, 1293, 2204, 1301, 2189, 1290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19914, -1, -1, -1, -1, -1, -1, -1
