ZigZag, ID, x0, y0, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, a0, a1, a2, a3, a4, a5, a6, a7
11, 034B2, 3059, 1019, 3059, 979, 3003, 978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58865, -1, -1, -1, -1, -1, -1, -1
11, 034B2, 3111, 1013, 3112, 979, 3068, 980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51867, -1, -1, -1, -1, -1, -1, -1
11, 034B2, 3166, 1015, 3164, 978, 3129, 978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6248, -1, -1, -1, -1, -1, -1, -1
11, 034B2, 3220, 1011, 3221, 978, 3181, 978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5405, -1, -1, -1, -1, -1, -1, -1
11, 022B1, 3278, 1014, 3277, 976, 3237, 976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59711, -1, -1, -1, -1, -1, -1, -1
11, 022B1, 3333, 1011, 3330, 976, 3305, 976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6563, -1, -1, -1, -1, -1, -1, -1
11, 022B1, 3395, 1010, 3398, 975, 3431, 974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6866, -1, -1, -1, -1, -1, -1, -1
11, 022B1, 3447, 1015, 3451, 975, 3486, 975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67046, -1, -1, -1, -1, -1, -1, -1
11, 022B1, 3494, 1015, 3501, 974, 3540, 975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71426, -1, -1, -1, -1, -1, -1, -1
11, 024B6, 1368, 1018, 1368, 979, 1304, 979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5708, -1, -1, -1, -1, -1, -1, -1
11, 024B6, 1416, 1018, 1420, 980, 1391, 979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50039, -1, -1, -1, -1, -1, -1, -1
11, 024B6, 1467, 1019, 1468, 980, 1432, 980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54516, -1, -1, -1, -1, -1, -1, -1
11, 024B6, 1511, 1022, 1512, 981, 1487, 980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58639, -1, -1, -1, -1, -1, -1, -1
11, 024B6, 3285, 1012, 3285, 978, 3245, 977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59579, -1, -1, -1, -1, -1, -1, -1
11, 024B6, 3349, 1008, 3346, 978, 3316, 977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70379, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 2615, 1029, 2614, 985, 2558, 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62922, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 2668, 1028, 2663, 986, 2624, 985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71492, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 2720, 1032, 2720, 985, 2687, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60109, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 2767, 1031, 2764, 983, 2727, 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63321, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 2818, 1025, 2816, 983, 2782, 984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58898, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 2871, 1021, 2871, 983, 2835, 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5708, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 2923, 1023, 2926, 982, 2889, 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47074, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 3134, 1022, 3131, 982, 3081, 982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64566, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 3191, 1019, 3191, 980, 3153, 980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5708, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 3243, 1021, 3242, 980, 3183, 979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61213, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 3294, 1017, 3292, 980, 3254, 979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65111, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 3346, 1014, 3344, 979, 3310, 979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62788, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 3399, 1014, 3401, 979, 3360, 979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51372, -1, -1, -1, -1, -1, -1, -1
11, 025B7, 3456, 1012, 3455, 979, 3408, 979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60109, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 2367, 1020, 2366, 988, 2307, 985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65284, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 2421, 1019, 2422, 987, 2389, 986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56985, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 2473, 1029, 2474, 989, 2436, 989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5458, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 2521, 1032, 2522, 988, 2497, 987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58805, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 2569, 1038, 2569, 987, 2538, 985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63522, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 2616, 1038, 2617, 987, 2583, 988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52179, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 2666, 1038, 2668, 987, 2638, 986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56492, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 2718, 1039, 2721, 988, 2689, 987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54328, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 2934, 1022, 2935, 989, 2885, 989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5405, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 2989, 1023, 2988, 990, 2949, 989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62673, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 3040, 1021, 3040, 990, 3003, 988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6248, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 3093, 1023, 3093, 991, 3062, 990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60304, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 3145, 1022, 3144, 989, 3108, 988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62886, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 3195, 1025, 3194, 990, 3165, 990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59936, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 3246, 1025, 3244, 991, 3216, 990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66525, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 3300, 1026, 3299, 991, 3267, 990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6306, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 3352, 1024, 3350, 992, 3328, 991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67864, -1, -1, -1, -1, -1, -1, -1
11, 026B9, 3400, 1022, 3397, 990, 3363, 990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66427, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1326, 1007, 1332, 967, 1262, 967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42191, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1382, 1007, 1382, 970, 1348, 969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6002, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1424, 1003, 1426, 969, 1398, 969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51204, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1474, 999, 1474, 968, 1447, 968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5708, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1529, 1000, 1531, 969, 1498, 969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50637, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1580, 1005, 1581, 969, 1554, 969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54303, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1632, 1008, 1630, 970, 1596, 970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62338, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1679, 1010, 1679, 971, 1651, 970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6065, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1726, 1011, 1724, 970, 1693, 970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61954, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1774, 1007, 1769, 970, 1740, 970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70512, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1825, 1011, 1819, 971, 1789, 970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75301, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1876, 1000, 1873, 969, 1841, 969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66727, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1938, 1007, 1935, 972, 1907, 970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72761, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 1996, 1000, 2000, 972, 1963, 971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45592, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 2785, 1011, 2786, 968, 2734, 967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56677, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 2836, 1019, 2837, 967, 2803, 967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55157, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 2889, 1020, 2887, 969, 2849, 969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60999, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 2944, 1009, 2945, 969, 2906, 968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57144, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 3020, 1014, 3025, 967, 2976, 967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46481, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 3063, 1015, 3064, 967, 3035, 967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54997, -1, -1, -1, -1, -1, -1, -1
11, 029B5, 3112, 1018, 3108, 967, 3074, 967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64907, -1, -1, -1, -1, -1, -1, -1
